Site,Year,Month,Layer,Group,Genus,Variable,Value,Unit,SamplingMethodID,MethodID
Waynewood,1992,11,whole_column,Rotifer,Kellicottia,Abundance,26.71,NumberPerLiter,Method024,Method029
Waynewood,1992,12,whole_column,Rotifer,Kellicottia,Abundance,9.59,NumberPerLiter,Method024,Method029
Waynewood,1993,1,whole_column,Rotifer,Kellicottia,Abundance,3.21,NumberPerLiter,Method024,Method029
Waynewood,1993,2,whole_column,Rotifer,Kellicottia,Abundance,4.12,NumberPerLiter,Method024,Method029
Waynewood,1993,3,whole_column,Rotifer,Kellicottia,Abundance,2.47,NumberPerLiter,Method024,Method029
Waynewood,1993,4,whole_column,Rotifer,Kellicottia,Abundance,0.9,NumberPerLiter,Method024,Method029
Waynewood,1993,5,whole_column,Rotifer,Kellicottia,Abundance,3.46,NumberPerLiter,Method024,Method029
Waynewood,1993,6,whole_column,Rotifer,Kellicottia,Abundance,0.49,NumberPerLiter,Method024,Method029
Waynewood,1993,7,whole_column,Rotifer,Kellicottia,Abundance,0.12,NumberPerLiter,Method024,Method029
Waynewood,1993,8,whole_column,Rotifer,Kellicottia,Abundance,4.47,NumberPerLiter,Method024,Method029
Waynewood,1993,11,whole_column,Rotifer,Kellicottia,Abundance,8.8,NumberPerLiter,Method024,Method029
Waynewood,1990,1,whole_column,Rotifer,Keratella,Abundance,49.7,NumberPerLiter,Method024,Method029
Waynewood,1990,2,whole_column,Rotifer,Keratella,Abundance,48.04,NumberPerLiter,Method024,Method029
Waynewood,1990,3,whole_column,Rotifer,Keratella,Abundance,67.96,NumberPerLiter,Method024,Method029
Waynewood,1990,4,whole_column,Rotifer,Keratella,Abundance,107.96,NumberPerLiter,Method024,Method029
Waynewood,1990,5,whole_column,Rotifer,Keratella,Abundance,202.05,NumberPerLiter,Method024,Method029
Waynewood,1990,6,whole_column,Rotifer,Keratella,Abundance,162.43,NumberPerLiter,Method024,Method029
Waynewood,1990,7,whole_column,Rotifer,Keratella,Abundance,73.92,NumberPerLiter,Method024,Method029
Waynewood,1990,8,whole_column,Rotifer,Keratella,Abundance,221.93,NumberPerLiter,Method024,Method029
Waynewood,1990,9,whole_column,Rotifer,Keratella,Abundance,255.9,NumberPerLiter,Method024,Method029
Waynewood,1990,10,whole_column,Rotifer,Keratella,Abundance,126.16,NumberPerLiter,Method024,Method029
Waynewood,1990,11,whole_column,Rotifer,Keratella,Abundance,642.53,NumberPerLiter,Method024,Method029
Waynewood,1990,12,whole_column,Rotifer,Keratella,Abundance,368.55,NumberPerLiter,Method024,Method029
Waynewood,1991,1,whole_column,Rotifer,Keratella,Abundance,20.21,NumberPerLiter,Method024,Method029
Waynewood,1991,2,whole_column,Rotifer,Keratella,Abundance,28.39,NumberPerLiter,Method024,Method029
Waynewood,1991,3,whole_column,Rotifer,Keratella,Abundance,23.07,NumberPerLiter,Method024,Method029
Waynewood,1991,4,whole_column,Rotifer,Keratella,Abundance,18.64,NumberPerLiter,Method024,Method029
Waynewood,1991,5,whole_column,Rotifer,Keratella,Abundance,60.12,NumberPerLiter,Method024,Method029
Waynewood,1991,6,whole_column,Rotifer,Keratella,Abundance,63.44,NumberPerLiter,Method024,Method029
Waynewood,1991,7,whole_column,Rotifer,Keratella,Abundance,278.13,NumberPerLiter,Method024,Method029
Waynewood,1991,8,whole_column,Rotifer,Keratella,Abundance,348.83,NumberPerLiter,Method024,Method029
Waynewood,1991,9,whole_column,Rotifer,Keratella,Abundance,87.37,NumberPerLiter,Method024,Method029
Waynewood,1991,10,whole_column,Rotifer,Keratella,Abundance,14.19,NumberPerLiter,Method024,Method029
Waynewood,1991,11,whole_column,Rotifer,Keratella,Abundance,15.15,NumberPerLiter,Method024,Method029
Waynewood,1991,12,whole_column,Rotifer,Keratella,Abundance,13.19,NumberPerLiter,Method024,Method029
Waynewood,1992,1,whole_column,Rotifer,Keratella,Abundance,8.2,NumberPerLiter,Method024,Method029
Waynewood,1992,2,whole_column,Rotifer,Keratella,Abundance,18.03,NumberPerLiter,Method024,Method029
Waynewood,1992,4,whole_column,Rotifer,Keratella,Abundance,36.68,NumberPerLiter,Method024,Method029
Waynewood,1992,5,whole_column,Rotifer,Keratella,Abundance,4.86,NumberPerLiter,Method024,Method029
Waynewood,1992,6,whole_column,Rotifer,Keratella,Abundance,29.98,NumberPerLiter,Method024,Method029
Waynewood,1992,7,whole_column,Rotifer,Keratella,Abundance,65.07,NumberPerLiter,Method024,Method029
Waynewood,1992,8,whole_column,Rotifer,Keratella,Abundance,628.05,NumberPerLiter,Method024,Method029
Waynewood,1992,9,whole_column,Rotifer,Keratella,Abundance,180.26,NumberPerLiter,Method024,Method029
Waynewood,1992,10,whole_column,Rotifer,Keratella,Abundance,31.67,NumberPerLiter,Method024,Method029
Waynewood,1992,11,whole_column,Rotifer,Keratella,Abundance,427.36,NumberPerLiter,Method024,Method029
Waynewood,1992,12,whole_column,Rotifer,Keratella,Abundance,353.71,NumberPerLiter,Method024,Method029
Waynewood,1993,1,whole_column,Rotifer,Keratella,Abundance,249.37,NumberPerLiter,Method024,Method029
Waynewood,1993,2,whole_column,Rotifer,Keratella,Abundance,124.43,NumberPerLiter,Method024,Method029
Waynewood,1993,3,whole_column,Rotifer,Keratella,Abundance,168.96,NumberPerLiter,Method024,Method029
Waynewood,1993,4,whole_column,Rotifer,Keratella,Abundance,178.16,NumberPerLiter,Method024,Method029
Waynewood,1993,5,whole_column,Rotifer,Keratella,Abundance,238.41,NumberPerLiter,Method024,Method029
Waynewood,1993,6,whole_column,Rotifer,Keratella,Abundance,159.69,NumberPerLiter,Method024,Method029
Waynewood,1993,7,whole_column,Rotifer,Keratella,Abundance,81.66,NumberPerLiter,Method024,Method029
Waynewood,1993,8,whole_column,Rotifer,Keratella,Abundance,664.12,NumberPerLiter,Method024,Method029
Waynewood,1993,11,whole_column,Rotifer,Keratella,Abundance,342.13,NumberPerLiter,Method024,Method029
Waynewood,1990,1,whole_column,Rotifer,Polyarthra,Abundance,16.99,NumberPerLiter,Method024,Method029
Waynewood,1990,2,whole_column,Rotifer,Polyarthra,Abundance,27.94,NumberPerLiter,Method024,Method029
Waynewood,1990,3,whole_column,Rotifer,Polyarthra,Abundance,73.85,NumberPerLiter,Method024,Method029
Waynewood,1990,4,whole_column,Rotifer,Polyarthra,Abundance,97.01,NumberPerLiter,Method024,Method029
Waynewood,1990,5,whole_column,Rotifer,Polyarthra,Abundance,128.42,NumberPerLiter,Method024,Method029
Waynewood,1990,6,whole_column,Rotifer,Polyarthra,Abundance,163.75,NumberPerLiter,Method024,Method029
Waynewood,1990,7,whole_column,Rotifer,Polyarthra,Abundance,385.24,NumberPerLiter,Method024,Method029
Waynewood,1990,8,whole_column,Rotifer,Polyarthra,Abundance,299.7,NumberPerLiter,Method024,Method029
Waynewood,1990,9,whole_column,Rotifer,Polyarthra,Abundance,106.92,NumberPerLiter,Method024,Method029
Waynewood,1990,10,whole_column,Rotifer,Polyarthra,Abundance,247.79,NumberPerLiter,Method024,Method029
Waynewood,1990,11,whole_column,Rotifer,Polyarthra,Abundance,98.85,NumberPerLiter,Method024,Method029
Waynewood,1990,12,whole_column,Rotifer,Polyarthra,Abundance,52.44,NumberPerLiter,Method024,Method029
Waynewood,1991,1,whole_column,Rotifer,Polyarthra,Abundance,67.7,NumberPerLiter,Method024,Method029
Waynewood,1991,2,whole_column,Rotifer,Polyarthra,Abundance,74.84,NumberPerLiter,Method024,Method029
Waynewood,1991,3,whole_column,Rotifer,Polyarthra,Abundance,56.12,NumberPerLiter,Method024,Method029
Waynewood,1991,4,whole_column,Rotifer,Polyarthra,Abundance,33.44,NumberPerLiter,Method024,Method029
Waynewood,1991,5,whole_column,Rotifer,Polyarthra,Abundance,14.07,NumberPerLiter,Method024,Method029
Waynewood,1991,6,whole_column,Rotifer,Polyarthra,Abundance,126.98,NumberPerLiter,Method024,Method029
Waynewood,1991,7,whole_column,Rotifer,Polyarthra,Abundance,194.37,NumberPerLiter,Method024,Method029
Waynewood,1991,8,whole_column,Rotifer,Polyarthra,Abundance,107.21,NumberPerLiter,Method024,Method029
Waynewood,1991,9,whole_column,Rotifer,Polyarthra,Abundance,33.97,NumberPerLiter,Method024,Method029
Waynewood,1991,10,whole_column,Rotifer,Polyarthra,Abundance,78.57,NumberPerLiter,Method024,Method029
Waynewood,1991,11,whole_column,Rotifer,Polyarthra,Abundance,10.34,NumberPerLiter,Method024,Method029
Waynewood,1991,12,whole_column,Rotifer,Polyarthra,Abundance,11.33,NumberPerLiter,Method024,Method029
Waynewood,1992,1,whole_column,Rotifer,Polyarthra,Abundance,4.17,NumberPerLiter,Method024,Method029
Waynewood,1992,2,whole_column,Rotifer,Polyarthra,Abundance,10.35,NumberPerLiter,Method024,Method029
Waynewood,1992,4,whole_column,Rotifer,Polyarthra,Abundance,11.44,NumberPerLiter,Method024,Method029
Waynewood,1992,5,whole_column,Rotifer,Polyarthra,Abundance,13.16,NumberPerLiter,Method024,Method029
Waynewood,1992,6,whole_column,Rotifer,Polyarthra,Abundance,258.94,NumberPerLiter,Method024,Method029
Waynewood,1992,7,whole_column,Rotifer,Polyarthra,Abundance,319.91,NumberPerLiter,Method024,Method029
Waynewood,1992,8,whole_column,Rotifer,Polyarthra,Abundance,446.33,NumberPerLiter,Method024,Method029
Waynewood,1992,9,whole_column,Rotifer,Polyarthra,Abundance,271.39,NumberPerLiter,Method024,Method029
Waynewood,1992,10,whole_column,Rotifer,Polyarthra,Abundance,67,NumberPerLiter,Method024,Method029
Waynewood,1992,11,whole_column,Rotifer,Polyarthra,Abundance,204.94,NumberPerLiter,Method024,Method029
Waynewood,1992,12,whole_column,Rotifer,Polyarthra,Abundance,152.59,NumberPerLiter,Method024,Method029
Waynewood,1993,1,whole_column,Rotifer,Polyarthra,Abundance,118.96,NumberPerLiter,Method024,Method029
Waynewood,1993,2,whole_column,Rotifer,Polyarthra,Abundance,75.21,NumberPerLiter,Method024,Method029
Waynewood,1993,3,whole_column,Rotifer,Polyarthra,Abundance,100.42,NumberPerLiter,Method024,Method029
Waynewood,1993,4,whole_column,Rotifer,Polyarthra,Abundance,97.19,NumberPerLiter,Method024,Method029
Waynewood,1993,5,whole_column,Rotifer,Polyarthra,Abundance,281.21,NumberPerLiter,Method024,Method029
Waynewood,1993,6,whole_column,Rotifer,Polyarthra,Abundance,614.48,NumberPerLiter,Method024,Method029
Waynewood,1993,7,whole_column,Rotifer,Polyarthra,Abundance,137.28,NumberPerLiter,Method024,Method029
Waynewood,1993,8,whole_column,Rotifer,Polyarthra,Abundance,172.88,NumberPerLiter,Method024,Method029
Waynewood,1993,11,whole_column,Rotifer,Polyarthra,Abundance,206.77,NumberPerLiter,Method024,Method029
Waynewood,1990,1,whole_column,Rotifer,unidentified,Abundance,70.12,NumberPerLiter,Method024,Method029
Waynewood,1990,2,whole_column,Rotifer,unidentified,Abundance,77.3,NumberPerLiter,Method024,Method029
Waynewood,1990,3,whole_column,Rotifer,unidentified,Abundance,212.67,NumberPerLiter,Method024,Method029
Waynewood,1990,4,whole_column,Rotifer,unidentified,Abundance,217.92,NumberPerLiter,Method024,Method029
Waynewood,1990,5,whole_column,Rotifer,unidentified,Abundance,336.77,NumberPerLiter,Method024,Method029
Waynewood,1990,6,whole_column,Rotifer,unidentified,Abundance,350.85,NumberPerLiter,Method024,Method029
Waynewood,1990,7,whole_column,Rotifer,unidentified,Abundance,523.23,NumberPerLiter,Method024,Method029
Waynewood,1990,8,whole_column,Rotifer,unidentified,Abundance,818.66,NumberPerLiter,Method024,Method029
Waynewood,1990,9,whole_column,Rotifer,unidentified,Abundance,441.32,NumberPerLiter,Method024,Method029
Waynewood,1990,10,whole_column,Rotifer,unidentified,Abundance,591.69,NumberPerLiter,Method024,Method029
Waynewood,1990,11,whole_column,Rotifer,unidentified,Abundance,791.94,NumberPerLiter,Method024,Method029
Waynewood,1990,12,whole_column,Rotifer,unidentified,Abundance,505.45,NumberPerLiter,Method024,Method029
Waynewood,1991,1,whole_column,Rotifer,unidentified,Abundance,115.63,NumberPerLiter,Method024,Method029
Waynewood,1991,2,whole_column,Rotifer,unidentified,Abundance,155.43,NumberPerLiter,Method024,Method029
Waynewood,1991,3,whole_column,Rotifer,unidentified,Abundance,197.66,NumberPerLiter,Method024,Method029
Waynewood,1991,4,whole_column,Rotifer,unidentified,Abundance,420.74,NumberPerLiter,Method024,Method029
Waynewood,1991,5,whole_column,Rotifer,unidentified,Abundance,264.36,NumberPerLiter,Method024,Method029
Waynewood,1991,6,whole_column,Rotifer,unidentified,Abundance,313.11,NumberPerLiter,Method024,Method029
Waynewood,1991,7,whole_column,Rotifer,unidentified,Abundance,777.61,NumberPerLiter,Method024,Method029
Waynewood,1991,8,whole_column,Rotifer,unidentified,Abundance,675.76,NumberPerLiter,Method024,Method029
Waynewood,1991,9,whole_column,Rotifer,unidentified,Abundance,188.75,NumberPerLiter,Method024,Method029
Waynewood,1991,10,whole_column,Rotifer,unidentified,Abundance,174.33,NumberPerLiter,Method024,Method029
Waynewood,1991,11,whole_column,Rotifer,unidentified,Abundance,35.49,NumberPerLiter,Method024,Method029
Waynewood,1991,12,whole_column,Rotifer,unidentified,Abundance,28.53,NumberPerLiter,Method024,Method029
Waynewood,1992,1,whole_column,Rotifer,unidentified,Abundance,13.42,NumberPerLiter,Method024,Method029
Waynewood,1992,2,whole_column,Rotifer,unidentified,Abundance,37.74,NumberPerLiter,Method024,Method029
Waynewood,1992,4,whole_column,Rotifer,unidentified,Abundance,88.44,NumberPerLiter,Method024,Method029
Waynewood,1992,5,whole_column,Rotifer,unidentified,Abundance,57.3,NumberPerLiter,Method024,Method029
Waynewood,1992,6,whole_column,Rotifer,unidentified,Abundance,341.82,NumberPerLiter,Method024,Method029
Waynewood,1992,7,whole_column,Rotifer,unidentified,Abundance,484.36,NumberPerLiter,Method024,Method029
Waynewood,1992,8,whole_column,Rotifer,unidentified,Abundance,1414.4,NumberPerLiter,Method024,Method029
Waynewood,1992,9,whole_column,Rotifer,unidentified,Abundance,625.13,NumberPerLiter,Method024,Method029
Waynewood,1992,10,whole_column,Rotifer,unidentified,Abundance,157.93,NumberPerLiter,Method024,Method029
Waynewood,1992,11,whole_column,Rotifer,unidentified,Abundance,881.55,NumberPerLiter,Method024,Method029
Waynewood,1992,12,whole_column,Rotifer,unidentified,Abundance,557.85,NumberPerLiter,Method024,Method029
Waynewood,1993,1,whole_column,Rotifer,unidentified,Abundance,399.41,NumberPerLiter,Method024,Method029
Waynewood,1993,2,whole_column,Rotifer,unidentified,Abundance,247.74,NumberPerLiter,Method024,Method029
Waynewood,1993,3,whole_column,Rotifer,unidentified,Abundance,273.96,NumberPerLiter,Method024,Method029
Waynewood,1993,4,whole_column,Rotifer,unidentified,Abundance,286.17,NumberPerLiter,Method024,Method029
Waynewood,1993,5,whole_column,Rotifer,unidentified,Abundance,693.23,NumberPerLiter,Method024,Method029
Waynewood,1993,6,whole_column,Rotifer,unidentified,Abundance,839.77,NumberPerLiter,Method024,Method029
Waynewood,1993,7,whole_column,Rotifer,unidentified,Abundance,459.06,NumberPerLiter,Method024,Method029
Waynewood,1993,8,whole_column,Rotifer,unidentified,Abundance,1018.39,NumberPerLiter,Method024,Method029
Waynewood,1993,11,whole_column,Rotifer,unidentified,Abundance,568.4,NumberPerLiter,Method024,Method029
Waynewood,1990,7,epilimnion,Cladocera,Bosmina,ProportionInLayer,0,dimensionless,NULL,NULL
Waynewood,1990,7,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,1,dimensionless,NULL,NULL
Waynewood,1990,8,epilimnion,Cladocera,Bosmina,ProportionInLayer,0.4,dimensionless,NULL,NULL
Waynewood,1990,8,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0.6,dimensionless,NULL,NULL
Waynewood,2014,6,epilimnion,Cladocera,Bosmina,ProportionInLayer,1,dimensionless,NULL,NULL
Waynewood,2014,6,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0,dimensionless,NULL,NULL
Waynewood,2015,8,epilimnion,Cladocera,Bosmina,ProportionInLayer,0.5,dimensionless,NULL,NULL
Waynewood,2015,8,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0.5,dimensionless,NULL,NULL
Waynewood,2016,5,epilimnion,Cladocera,Bosmina,ProportionInLayer,0.45,dimensionless,NULL,NULL
Waynewood,2016,5,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0.55,dimensionless,NULL,NULL
Waynewood,2016,6,epilimnion,Cladocera,Bosmina,ProportionInLayer,0.96,dimensionless,NULL,NULL
Waynewood,2016,6,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0.04,dimensionless,NULL,NULL
Waynewood,2017,5,epilimnion,Cladocera,Bosmina,ProportionInLayer,0.73,dimensionless,NULL,NULL
Waynewood,2017,5,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0.27,dimensionless,NULL,NULL
Waynewood,2017,6,epilimnion,Cladocera,Bosmina,ProportionInLayer,0,dimensionless,NULL,NULL
Waynewood,2017,6,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,1,dimensionless,NULL,NULL
Waynewood,2018,5,epilimnion,Cladocera,Bosmina,ProportionInLayer,0.94,dimensionless,NULL,NULL
Waynewood,2018,5,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0.06,dimensionless,NULL,NULL
Waynewood,2018,6,epilimnion,Cladocera,Bosmina,ProportionInLayer,0.6,dimensionless,NULL,NULL
Waynewood,2018,6,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,0.4,dimensionless,NULL,NULL
Waynewood,2018,7,epilimnion,Cladocera,Bosmina,ProportionInLayer,0,dimensionless,NULL,NULL
Waynewood,2018,7,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,1,dimensionless,NULL,NULL
Waynewood,2018,8,epilimnion,Cladocera,Bosmina,ProportionInLayer,0,dimensionless,NULL,NULL
Waynewood,2018,8,meta_hypolimnion,Cladocera,Bosmina,ProportionInLayer,1,dimensionless,NULL,NULL
Waynewood,1990,5,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.69,dimensionless,NULL,NULL
Waynewood,1990,5,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.31,dimensionless,NULL,NULL
Waynewood,1990,6,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.27,dimensionless,NULL,NULL
Waynewood,1990,6,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.73,dimensionless,NULL,NULL
Waynewood,1990,7,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.18,dimensionless,NULL,NULL
Waynewood,1990,7,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.82,dimensionless,NULL,NULL
Waynewood,1990,8,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.82,dimensionless,NULL,NULL
Waynewood,1990,8,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.18,dimensionless,NULL,NULL
Waynewood,1991,5,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.01,dimensionless,NULL,NULL
Waynewood,1991,5,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.99,dimensionless,NULL,NULL
Waynewood,1991,6,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.03,dimensionless,NULL,NULL
Waynewood,1991,6,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.97,dimensionless,NULL,NULL
Waynewood,1991,7,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.01,dimensionless,NULL,NULL
Waynewood,1991,7,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.99,dimensionless,NULL,NULL
Waynewood,1991,8,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.91,dimensionless,NULL,NULL
Waynewood,1991,8,meta_hypolimnion,Calanoid copepod,unidentified,ProportionInLayer,0.09,dimensionless,NULL,NULL
Waynewood,1992,5,epilimnion,Calanoid copepod,unidentified,ProportionInLayer,0.87,dimensionless,NULL,NULL
